"Year","Week","Offense","n"
2023,4,"Murder",3
2023,4,"Petit Larceny",2119
2023,4,"Rape",19
2023,4,"Robbery",287
2023,5,"Burglary",269
2023,5,"Fel. Assault",440
2023,5,"G.L.A.",271
2023,5,"Gr. Larceny",906
2023,5,"Misd. Assault",1031
2023,5,"Murder",8
2023,5,"Petit Larceny",1991
2023,5,"Rape",21
2023,5,"Robbery",291
2023,6,"Burglary",274
2023,6,"Fel. Assault",496
2023,6,"G.L.A.",297
2023,6,"Gr. Larceny",874
2023,6,"Misd. Assault",996
2023,6,"Murder",10
2023,6,"Petit Larceny",2002
2023,6,"Rape",24
2023,6,"Robbery",273
2023,7,"Burglary",291
2023,7,"Fel. Assault",501
2023,7,"G.L.A.",265
2023,7,"Gr. Larceny",897
2023,7,"Misd. Assault",1038
2023,7,"Murder",6
2023,7,"Petit Larceny",2023
2023,7,"Rape",34
2023,7,"Robbery",331
2023,8,"Burglary",265
2023,8,"Fel. Assault",461
2023,8,"G.L.A.",282
2023,8,"Gr. Larceny",831
2023,8,"Misd. Assault",916
2023,8,"Murder",5
2023,8,"Petit Larceny",2047
2023,8,"Rape",20
2023,8,"Robbery",296
2023,9,"Burglary",262
2023,9,"Fel. Assault",457
2023,9,"G.L.A.",253
2023,9,"Gr. Larceny",954
2023,9,"Misd. Assault",1031
2023,9,"Murder",5
2023,9,"Petit Larceny",1956
2023,9,"Rape",24
2023,9,"Robbery",295
2023,10,"Burglary",291
2023,10,"Fel. Assault",494
2023,10,"G.L.A.",253
2023,10,"Gr. Larceny",872
2023,10,"Misd. Assault",1010
2023,10,"Murder",6
2023,10,"Petit Larceny",2019
2023,10,"Rape",21
2023,10,"Robbery",255
2023,11,"Burglary",275
2023,11,"Fel. Assault",486
2023,11,"G.L.A.",276
2023,11,"Gr. Larceny",921
2023,11,"Misd. Assault",1069
2023,11,"Murder",6
2023,11,"Petit Larceny",1864
2023,11,"Rape",18
2023,11,"Robbery",283
2023,12,"Burglary",243
2023,12,"Fel. Assault",523
2023,12,"G.L.A.",258
2023,12,"Gr. Larceny",873
2023,12,"Misd. Assault",1063
2023,12,"Murder",8
2023,12,"Petit Larceny",1943
2023,12,"Rape",19
2023,12,"Robbery",301
2023,13,"Burglary",284
2023,13,"Fel. Assault",486
2023,13,"G.L.A.",242
2023,13,"Gr. Larceny",958
2023,13,"Misd. Assault",1095
2023,13,"Murder",9
2023,13,"Petit Larceny",1986
2023,13,"Rape",25
2023,13,"Robbery",298
2023,14,"Burglary",242
2023,14,"Fel. Assault",535
2023,14,"G.L.A.",278
2023,14,"Gr. Larceny",888
2023,14,"Misd. Assault",1097
2023,14,"Murder",5
2023,14,"Petit Larceny",1942
2023,14,"Rape",26
2023,14,"Robbery",271
2023,15,"Burglary",243
2023,15,"Fel. Assault",580
2023,15,"G.L.A.",334
2023,15,"Gr. Larceny",918
2023,15,"Misd. Assault",1055
2023,15,"Murder",13
2023,15,"Petit Larceny",1974
2023,15,"Rape",17
2023,15,"Robbery",320
2023,16,"Burglary",297
2023,16,"Fel. Assault",533
2023,16,"G.L.A.",303
2023,16,"Gr. Larceny",954
2023,16,"Misd. Assault",1111
2023,16,"Murder",6
2023,16,"Petit Larceny",2095
2023,16,"Rape",19
2023,16,"Robbery",259
2023,17,"Burglary",271
2023,17,"Fel. Assault",476
2023,17,"G.L.A.",322
2023,17,"Gr. Larceny",870
2023,17,"Misd. Assault",1082
2023,17,"Murder",5
2023,17,"Petit Larceny",2047
2023,17,"Rape",23
2023,17,"Robbery",299
2023,18,"Burglary",254
2023,18,"Fel. Assault",536
2023,18,"G.L.A.",299
2023,18,"Gr. Larceny",972
2023,18,"Misd. Assault",1237
2023,18,"Murder",6
2023,18,"Petit Larceny",2041
2023,18,"Rape",15
2023,18,"Robbery",311
2023,19,"Burglary",264
2023,19,"Fel. Assault",541
2023,19,"G.L.A.",314
2023,19,"Gr. Larceny",892
2023,19,"Misd. Assault",1256
2023,19,"Murder",8
2023,19,"Petit Larceny",2048
2023,19,"Rape",24
2023,19,"Robbery",318
2023,20,"Burglary",272
2023,20,"Fel. Assault",549
2023,20,"G.L.A.",288
2023,20,"Gr. Larceny",993
2023,20,"Misd. Assault",1164
2023,20,"Murder",10
2023,20,"Petit Larceny",2117
2023,20,"Rape",18
2023,20,"Robbery",294
2023,21,"Burglary",262
2023,21,"Fel. Assault",554
2023,21,"G.L.A.",311
2023,21,"Gr. Larceny",963
2023,21,"Misd. Assault",1149
2023,21,"Murder",7
2023,21,"Petit Larceny",2272
2023,21,"Rape",30
2023,21,"Robbery",311
2023,22,"Burglary",265
2023,22,"Fel. Assault",575
2023,22,"G.L.A.",264
2023,22,"Gr. Larceny",1001
2023,22,"Misd. Assault",1229
2023,22,"Murder",6
2023,22,"Petit Larceny",2170
2023,22,"Rape",19
2023,22,"Robbery",316
2023,23,"Burglary",231
2023,23,"Fel. Assault",607
2023,23,"G.L.A.",345
2023,23,"Gr. Larceny",1019
2023,23,"Misd. Assault",1196
2023,23,"Murder",7
2023,23,"Petit Larceny",2246
2023,23,"Rape",17
2023,23,"Robbery",317
2023,24,"Burglary",222
2023,24,"Fel. Assault",570
2023,24,"G.L.A.",325
2023,24,"Gr. Larceny",930
2023,24,"Misd. Assault",1192
2023,24,"Murder",5
2023,24,"Petit Larceny",2298
2023,24,"Rape",20
2023,24,"Robbery",333
2023,25,"Burglary",244
2023,25,"Fel. Assault",642
2023,25,"G.L.A.",322
2023,25,"Gr. Larceny",984
2023,25,"Misd. Assault",1233
2023,25,"Murder",10
2023,25,"Petit Larceny",2286
2023,25,"Rape",14
2023,25,"Robbery",345
2023,26,"Burglary",252
2023,26,"Fel. Assault",665
2023,26,"G.L.A.",338
2023,26,"Gr. Larceny",1059
2023,26,"Misd. Assault",1202
2023,26,"Murder",11
2023,26,"Petit Larceny",2224
2023,26,"Rape",33
2023,26,"Robbery",369
2023,27,"Burglary",232
2023,27,"Fel. Assault",635
2023,27,"G.L.A.",322
2023,27,"Gr. Larceny",933
2023,27,"Misd. Assault",1241
2023,27,"Murder",11
2023,27,"Petit Larceny",2139
2023,27,"Rape",18
2023,27,"Robbery",334
2023,28,"Burglary",279
2023,28,"Fel. Assault",601
2023,28,"G.L.A.",315
2023,28,"Gr. Larceny",966
2023,28,"Misd. Assault",1123
2023,28,"Murder",6
2023,28,"Petit Larceny",2248
2023,28,"Rape",32
2023,28,"Robbery",316
2023,29,"Burglary",276
2023,29,"Fel. Assault",578
2023,29,"G.L.A.",371
2023,29,"Gr. Larceny",969
2023,29,"Misd. Assault",1109
2023,29,"Murder",5
2023,29,"Petit Larceny",2250
2023,29,"Rape",22
2023,29,"Robbery",378
2023,30,"Burglary",290
2023,30,"Fel. Assault",641
2023,30,"G.L.A.",357
2023,30,"Gr. Larceny",978
2023,30,"Misd. Assault",1197
2023,30,"Murder",9
2023,30,"Petit Larceny",2268
2023,30,"Rape",23
2023,30,"Robbery",356
2023,31,"Burglary",293
2023,31,"Fel. Assault",588
2023,31,"G.L.A.",328
2023,31,"Gr. Larceny",1044
2023,31,"Misd. Assault",1129
2023,31,"Murder",7
2023,31,"Petit Larceny",2115
2023,31,"Rape",16
2023,31,"Robbery",356
2023,32,"Burglary",260
2023,32,"Fel. Assault",558
2023,32,"G.L.A.",352
2023,32,"Gr. Larceny",996
2023,32,"Misd. Assault",1180
2023,32,"Murder",5
2023,32,"Petit Larceny",2211
2023,32,"Rape",20
2023,32,"Robbery",350
2023,33,"Burglary",262
2023,33,"Fel. Assault",577
2023,33,"G.L.A.",338
2023,33,"Gr. Larceny",990
2023,33,"Misd. Assault",1093
2023,33,"Murder",3
2023,33,"Petit Larceny",2220
2023,33,"Rape",26
2023,33,"Robbery",348
2023,34,"Burglary",247
2023,34,"Fel. Assault",520
2023,34,"G.L.A.",345
2023,34,"Gr. Larceny",956
2023,34,"Misd. Assault",1090
2023,34,"Murder",12
2023,34,"Petit Larceny",2290
2023,34,"Rape",18
2023,34,"Robbery",380
2023,35,"Burglary",253
2023,35,"Fel. Assault",553
2023,35,"G.L.A.",306
2023,35,"Gr. Larceny",1009
2023,35,"Misd. Assault",1218
2023,35,"Murder",10
2023,35,"Petit Larceny",2202
2023,35,"Rape",29
2023,35,"Robbery",348
2023,36,"Burglary",273
2023,36,"Fel. Assault",579
2023,36,"G.L.A.",327
2023,36,"Gr. Larceny",947
2023,36,"Misd. Assault",1191
2023,36,"Murder",8
2023,36,"Petit Larceny",2140
2023,36,"Rape",16
2023,36,"Robbery",359
2023,37,"Burglary",272
2023,37,"Fel. Assault",608
2023,37,"G.L.A.",344
2023,37,"Gr. Larceny",1012
2023,37,"Misd. Assault",1187
2023,37,"Murder",6
2023,37,"Petit Larceny",2082
2023,37,"Rape",17
2023,37,"Robbery",345
2023,38,"Burglary",227
2023,38,"Fel. Assault",527
2023,38,"G.L.A.",332
2023,38,"Gr. Larceny",845
2023,38,"Misd. Assault",1073
2023,38,"Murder",5
2023,38,"Petit Larceny",1995
2023,38,"Rape",22
2023,38,"Robbery",335
2023,39,"Burglary",245
2023,39,"Fel. Assault",491
2023,39,"G.L.A.",331
2023,39,"Gr. Larceny",858
2023,39,"Misd. Assault",1018
2023,39,"Murder",10
2023,39,"Petit Larceny",1927
2023,39,"Rape",14
2023,39,"Robbery",291
2023,40,"Burglary",252
2023,40,"Fel. Assault",604
2023,40,"G.L.A.",321
2023,40,"Gr. Larceny",998
2023,40,"Misd. Assault",1195
2023,40,"Murder",9
2023,40,"Petit Larceny",2116
2023,40,"Rape",26
2023,40,"Robbery",361
2023,41,"Burglary",243
2023,41,"Fel. Assault",491
2023,41,"G.L.A.",308
2023,41,"Gr. Larceny",846
2023,41,"Misd. Assault",1028
2023,41,"Petit Larceny",2076
2023,41,"Rape",14
2023,41,"Robbery",319
2023,42,"Burglary",266
2023,42,"Fel. Assault",484
2023,42,"G.L.A.",309
2023,42,"Gr. Larceny",904
2023,42,"Misd. Assault",1131
2023,42,"Murder",6
2023,42,"Petit Larceny",2043
2023,42,"Rape",23
2023,42,"Robbery",379
2023,43,"Burglary",261
2023,43,"Fel. Assault",579
2023,43,"G.L.A.",292
2023,43,"Gr. Larceny",907
2023,43,"Misd. Assault",1240
2023,43,"Murder",4
2023,43,"Petit Larceny",2054
2023,43,"Rape",24
2023,43,"Robbery",343
2023,44,"Burglary",255
2023,44,"Fel. Assault",521
2023,44,"G.L.A.",276
2023,44,"Gr. Larceny",970
2023,44,"Misd. Assault",1222
2023,44,"Murder",8
2023,44,"Petit Larceny",1980
2023,44,"Rape",14
2023,44,"Robbery",334
2023,45,"Burglary",242
2023,45,"Fel. Assault",518
2023,45,"G.L.A.",279
2023,45,"Gr. Larceny",871
2023,45,"Misd. Assault",1044
2023,45,"Murder",1
2023,45,"Petit Larceny",2062
2023,45,"Rape",18
2023,45,"Robbery",344
2023,46,"Burglary",258
2023,46,"Fel. Assault",492
2023,46,"G.L.A.",311
2023,46,"Gr. Larceny",837
2023,46,"Misd. Assault",1172
2023,46,"Murder",8
2023,46,"Petit Larceny",1997
2023,46,"Rape",10
2023,46,"Robbery",337
2023,47,"Burglary",268
2023,47,"Fel. Assault",484
2023,47,"G.L.A.",252
2023,47,"Gr. Larceny",768
2023,47,"Misd. Assault",1132
2023,47,"Murder",7
2023,47,"Petit Larceny",1854
2023,47,"Rape",23
2023,47,"Robbery",311
2023,48,"Burglary",248
2023,48,"Fel. Assault",481
2023,48,"G.L.A.",276
2023,48,"Gr. Larceny",936
2023,48,"Misd. Assault",980
2023,48,"Murder",13
2023,48,"Petit Larceny",2064
2023,48,"Rape",19
2023,48,"Robbery",304
2023,49,"Burglary",218
2023,49,"Fel. Assault",450
2023,49,"G.L.A.",251
2023,49,"Gr. Larceny",898
2023,49,"Misd. Assault",1095
2023,49,"Murder",10
2023,49,"Petit Larceny",2070
2023,49,"Rape",18
2023,49,"Robbery",358
2023,50,"Burglary",231
2023,50,"Fel. Assault",444
2023,50,"G.L.A.",300
2023,50,"Gr. Larceny",840
2023,50,"Misd. Assault",1072
2023,50,"Murder",3
2023,50,"Petit Larceny",1964
2023,50,"Rape",18
2023,50,"Robbery",338
2023,51,"Burglary",269
2023,51,"Fel. Assault",471
2023,51,"G.L.A.",286
2023,51,"Gr. Larceny",796
2023,51,"Misd. Assault",1048
2023,51,"Murder",2
2023,51,"Petit Larceny",1898
2023,51,"Rape",18
2023,51,"Robbery",355
2023,52,"Burglary",218
2023,52,"Fel. Assault",482
2023,52,"G.L.A.",240
2023,52,"Gr. Larceny",647
2023,52,"Misd. Assault",1095
2023,52,"Murder",4
2023,52,"Petit Larceny",1389
2023,52,"Rape",18
2023,52,"Robbery",349
2024,1,"Burglary",228
2024,1,"Fel. Assault",557
2024,1,"G.L.A.",279
2024,1,"Gr. Larceny",895
2024,1,"Misd. Assault",1097
2024,1,"Murder",8
2024,1,"Petit Larceny",1847
2024,1,"Rape",33
2024,1,"Robbery",342
2024,2,"Burglary",279
2024,2,"Fel. Assault",472
2024,2,"G.L.A.",276
2024,2,"Gr. Larceny",887
2024,2,"Misd. Assault",999
2024,2,"Murder",2
2024,2,"Petit Larceny",1967
2024,2,"Rape",16
2024,2,"Robbery",344
2024,3,"Burglary",209
2024,3,"Fel. Assault",448
2024,3,"G.L.A.",222
2024,3,"Gr. Larceny",822
2024,3,"Misd. Assault",898
2024,3,"Murder",6
2024,3,"Petit Larceny",1905
2024,3,"Rape",28
2024,3,"Robbery",281
2024,4,"Burglary",267
2024,4,"Fel. Assault",480
2024,4,"G.L.A.",273
2024,4,"Gr. Larceny",984
2024,4,"Misd. Assault",1097
2024,4,"Murder",5
2024,4,"Petit Larceny",2014
2024,4,"Rape",14
2024,4,"Robbery",325
2024,5,"Burglary",238
2024,5,"Fel. Assault",482
2024,5,"G.L.A.",214
2024,5,"Gr. Larceny",975
2024,5,"Misd. Assault",1103
2024,5,"Murder",5
2024,5,"Petit Larceny",2090
2024,5,"Rape",22
2024,5,"Robbery",341
2024,6,"Burglary",221
2024,6,"Fel. Assault",488
2024,6,"G.L.A.",275
2024,6,"Gr. Larceny",916
2024,6,"Misd. Assault",1127
2024,6,"Murder",6
2024,6,"Petit Larceny",2093
2024,6,"Rape",23
2024,6,"Robbery",280
2024,7,"Burglary",246
2024,7,"Fel. Assault",532
2024,7,"G.L.A.",218
2024,7,"Gr. Larceny",774
2024,7,"Misd. Assault",1126
2024,7,"Murder",4
2024,7,"Petit Larceny",2014
2024,7,"Rape",27
2024,7,"Robbery",284
2024,8,"Burglary",257
2024,8,"Fel. Assault",438
2024,8,"G.L.A.",221
2024,8,"Gr. Larceny",809
2024,8,"Misd. Assault",1030
2024,8,"Murder",2
2024,8,"Petit Larceny",1958
2024,8,"Rape",21
2024,8,"Robbery",288
2024,9,"Burglary",273
2024,9,"Fel. Assault",504
2024,9,"G.L.A.",184
2024,9,"Gr. Larceny",880
2024,9,"Misd. Assault",1152
2024,9,"Murder",5
2024,9,"Petit Larceny",2067
2024,9,"Rape",29
2024,9,"Robbery",311
2024,10,"Burglary",233
2024,10,"Fel. Assault",487
2024,10,"G.L.A.",224
2024,10,"Gr. Larceny",884
2024,10,"Misd. Assault",1122
2024,10,"Murder",4
2024,10,"Petit Larceny",1990
2024,10,"Rape",24
2024,10,"Robbery",276
2024,11,"Burglary",223
2024,11,"Fel. Assault",585
2024,11,"G.L.A.",274
2024,11,"Gr. Larceny",919
2024,11,"Misd. Assault",1339
2024,11,"Murder",10
2024,11,"Petit Larceny",2053
2024,11,"Rape",28
2024,11,"Robbery",291
2024,12,"Burglary",240
2024,12,"Fel. Assault",491
2024,12,"G.L.A.",215
2024,12,"Gr. Larceny",819
2024,12,"Misd. Assault",1031
2024,12,"Murder",7
2024,12,"Petit Larceny",2064
2024,12,"Rape",21
2024,12,"Robbery",284
2024,13,"Burglary",236
2024,13,"Fel. Assault",527
2024,13,"G.L.A.",252
2024,13,"Gr. Larceny",819
2024,13,"Misd. Assault",987
2024,13,"Murder",8
2024,13,"Petit Larceny",1893
2024,13,"Rape",18
2024,13,"Robbery",320
2024,14,"Burglary",234
2024,14,"Fel. Assault",517
2024,14,"G.L.A.",263
2024,14,"Gr. Larceny",864
2024,14,"Misd. Assault",1023
2024,14,"Murder",2
2024,14,"Petit Larceny",1878
2024,14,"Rape",30
2024,14,"Robbery",293
2024,15,"Burglary",220
2024,15,"Fel. Assault",551
2024,15,"G.L.A.",247
2024,15,"Gr. Larceny",831
2024,15,"Misd. Assault",1165
2024,15,"Murder",2
2024,15,"Petit Larceny",2018
2024,15,"Rape",18
2024,15,"Robbery",299
2024,16,"Burglary",241
2024,16,"Fel. Assault",600
2024,16,"G.L.A.",292
2024,16,"Gr. Larceny",815
2024,16,"Misd. Assault",1188
2024,16,"Murder",8
2024,16,"Petit Larceny",1986
2024,16,"Rape",19
2024,16,"Robbery",344
2024,17,"Burglary",270
2024,17,"Fel. Assault",554
2024,17,"G.L.A.",242
2024,17,"Gr. Larceny",860
2024,17,"Misd. Assault",1163
2024,17,"Murder",4
2024,17,"Petit Larceny",2046
2024,17,"Rape",20
2024,17,"Robbery",314
2024,18,"Burglary",225
2024,18,"Fel. Assault",595
2024,18,"G.L.A.",251
2024,18,"Gr. Larceny",917
2024,18,"Misd. Assault",1196
2024,18,"Murder",8
2024,18,"Petit Larceny",1935
2024,18,"Rape",27
2024,18,"Robbery",322
2024,19,"Burglary",223
2024,19,"Fel. Assault",562
2024,19,"G.L.A.",270
2024,19,"Gr. Larceny",882
2024,19,"Misd. Assault",1218
2024,19,"Murder",8
2024,19,"Petit Larceny",1981
2024,19,"Rape",21
2024,19,"Robbery",313
2024,20,"Burglary",249
2024,20,"Fel. Assault",597
2024,20,"G.L.A.",286
2024,20,"Gr. Larceny",898
2024,20,"Misd. Assault",1316
2024,20,"Murder",4
2024,20,"Petit Larceny",2022
2024,20,"Rape",23
2024,20,"Robbery",331
2024,21,"Burglary",281
2024,21,"Fel. Assault",678
2024,21,"G.L.A.",282
2024,21,"Gr. Larceny",921
2024,21,"Misd. Assault",1394
2024,21,"Murder",10
2024,21,"Petit Larceny",2037
2024,21,"Rape",27
2024,21,"Robbery",335
2024,22,"Burglary",254
2024,22,"Fel. Assault",668
2024,22,"G.L.A.",268
2024,22,"Gr. Larceny",903
2024,22,"Misd. Assault",1441
2024,22,"Murder",4
2024,22,"Petit Larceny",1947
2024,22,"Rape",28
2024,22,"Robbery",379
2024,23,"Burglary",239
2024,23,"Fel. Assault",661
2024,23,"G.L.A.",280
2024,23,"Gr. Larceny",952
2024,23,"Misd. Assault",1373
2024,23,"Murder",10
2024,23,"Petit Larceny",2099
2024,23,"Rape",29
2024,23,"Robbery",311
2024,24,"Burglary",250
2024,24,"Fel. Assault",594
2024,24,"G.L.A.",277
2024,24,"Gr. Larceny",844
2024,24,"Misd. Assault",1375
2024,24,"Murder",6
2024,24,"Petit Larceny",2061
2024,24,"Rape",29
2024,24,"Robbery",317
2024,25,"Burglary",232
2024,25,"Fel. Assault",723
2024,25,"G.L.A.",346
2024,25,"Gr. Larceny",883
2024,25,"Misd. Assault",1383
2024,25,"Murder",10
2024,25,"Petit Larceny",2157
2024,25,"Rape",28
2024,25,"Robbery",351
2024,26,"Burglary",209
2024,26,"Fel. Assault",662
2024,26,"G.L.A.",295
2024,26,"Gr. Larceny",941
2024,26,"Misd. Assault",1379
2024,26,"Murder",2
2024,26,"Petit Larceny",2056
2024,26,"Rape",26
2024,26,"Robbery",351
2024,27,"Burglary",231
2024,27,"Fel. Assault",671
2024,27,"G.L.A.",262
2024,27,"Gr. Larceny",915
2024,27,"Misd. Assault",1389
2024,27,"Murder",11
2024,27,"Petit Larceny",1985
2024,27,"Rape",24
2024,27,"Robbery",310
2024,28,"Burglary",258
2024,28,"Fel. Assault",617
2024,28,"G.L.A.",338
2024,28,"Gr. Larceny",910
2024,28,"Misd. Assault",1291
2024,28,"Murder",10
2024,28,"Petit Larceny",2094
2024,28,"Rape",21
2024,28,"Robbery",356
2024,29,"Burglary",228
2024,29,"Fel. Assault",596
2024,29,"G.L.A.",330
2024,29,"Gr. Larceny",929
2024,29,"Misd. Assault",1210
2024,29,"Murder",13
2024,29,"Petit Larceny",2197
2024,29,"Rape",22
2024,29,"Robbery",339
2024,30,"Burglary",268
2024,30,"Fel. Assault",607
2024,30,"G.L.A.",312
2024,30,"Gr. Larceny",875
2024,30,"Misd. Assault",1302
2024,30,"Murder",8
2024,30,"Petit Larceny",2221
2024,30,"Rape",26
2024,30,"Robbery",355
2024,31,"Burglary",243
2024,31,"Fel. Assault",578
2024,31,"G.L.A.",288
2024,31,"Gr. Larceny",908
2024,31,"Misd. Assault",1274
2024,31,"Murder",6
2024,31,"Petit Larceny",2182
2024,31,"Rape",29
2024,31,"Robbery",344
2024,32,"Burglary",240
2024,32,"Fel. Assault",605
2024,32,"G.L.A.",307
2024,32,"Gr. Larceny",914
2024,32,"Misd. Assault",1224
2024,32,"Murder",3
2024,32,"Petit Larceny",2035
2024,32,"Rape",13
2024,32,"Robbery",324
2024,33,"Burglary",277
2024,33,"Fel. Assault",574
2024,33,"G.L.A.",319
2024,33,"Gr. Larceny",899
2024,33,"Misd. Assault",1267
2024,33,"Murder",4
2024,33,"Petit Larceny",2164
2024,33,"Rape",19
2024,33,"Robbery",353
2024,34,"Burglary",278
2024,34,"Fel. Assault",547
2024,34,"G.L.A.",331
2024,34,"Gr. Larceny",830
2024,34,"Misd. Assault",1207
2024,34,"Murder",7
2024,34,"Petit Larceny",2190
2024,34,"Rape",18
2024,34,"Robbery",322
2024,35,"Burglary",237
2024,35,"Fel. Assault",588
2024,35,"G.L.A.",292
2024,35,"Gr. Larceny",853
2024,35,"Misd. Assault",1215
2024,35,"Murder",1
2024,35,"Petit Larceny",2031
2024,35,"Rape",26
2024,35,"Robbery",329
2024,36,"Burglary",237
2024,36,"Fel. Assault",570
2024,36,"G.L.A.",275
2024,36,"Gr. Larceny",863
2024,36,"Misd. Assault",1181
2024,36,"Murder",7
2024,36,"Petit Larceny",1955
2024,36,"Rape",24
2024,36,"Robbery",297
2024,37,"Burglary",230
2024,37,"Fel. Assault",588
2024,37,"G.L.A.",326
2024,37,"Gr. Larceny",817
2024,37,"Misd. Assault",1310
2024,37,"Murder",11
2024,37,"Petit Larceny",1990
2024,37,"Rape",30
2024,37,"Robbery",308
2024,38,"Burglary",250
2024,38,"Fel. Assault",559
2024,38,"G.L.A.",306
2024,38,"Gr. Larceny",763
2024,38,"Misd. Assault",1297
2024,38,"Murder",7
2024,38,"Petit Larceny",2004
2024,38,"Rape",29
2024,38,"Robbery",308
2024,39,"Burglary",215
2024,39,"Fel. Assault",476
2024,39,"G.L.A.",261
2024,39,"Gr. Larceny",672
2024,39,"Misd. Assault",1173
2024,39,"Murder",3
2024,39,"Petit Larceny",1830
2024,39,"Rape",14
2024,39,"Robbery",297
2024,40,"Burglary",255
2024,40,"Fel. Assault",527
2024,40,"G.L.A.",306
2024,40,"Gr. Larceny",927
2024,40,"Misd. Assault",120
2024,40,"Murder",7
2024,40,"Petit Larceny",2091
2024,40,"Rape",36
2024,40,"Robbery",347
2024,41,"Burglary",241
2024,41,"Fel. Assault",492
2024,41,"G.L.A.",291
2024,41,"Gr. Larceny",899
2024,41,"Misd. Assault",980
2024,41,"Murder",4
2024,41,"Petit Larceny",2215
2024,41,"Rape",33
2024,41,"Robbery",311
2024,42,"Burglary",218
2024,42,"Fel. Assault",513
2024,42,"G.L.A.",284
2024,42,"Gr. Larceny",884
2024,42,"Misd. Assault",885
2024,42,"Murder",2
2024,42,"Petit Larceny",2155
2024,42,"Rape",33
2024,42,"Robbery",292
2024,43,"Burglary",211
2024,43,"Fel. Assault",545
2024,43,"G.L.A.",283
2024,43,"Gr. Larceny",977
2024,43,"Misd. Assault",1054
2024,43,"Murder",9
2024,43,"Petit Larceny",2157
2024,43,"Rape",38
2024,43,"Robbery",355
2024,44,"Burglary",254
2024,44,"Fel. Assault",538
2024,44,"G.L.A.",278
2024,44,"Gr. Larceny",938
2024,44,"Misd. Assault",1022
2024,44,"Murder",7
2024,44,"Petit Larceny",2165
2024,44,"Rape",42
2024,44,"Robbery",350
2024,45,"Burglary",231
2024,45,"Fel. Assault",491
2024,45,"G.L.A.",268
2024,45,"Gr. Larceny",940
2024,45,"Misd. Assault",910
2024,45,"Murder",7
2024,45,"Petit Larceny",2254
2024,45,"Rape",40
2024,45,"Robbery",302
2024,46,"Burglary",228
2024,46,"Fel. Assault",503
2024,46,"G.L.A.",298
2024,46,"Gr. Larceny",840
2024,46,"Misd. Assault",817
2024,46,"Murder",3
2024,46,"Petit Larceny",2226
2024,46,"Rape",36
2024,46,"Robbery",305
2024,47,"Burglary",259
2024,47,"Fel. Assault",471
2024,47,"G.L.A.",279
2024,47,"Gr. Larceny",892
2024,47,"Misd. Assault",897
2024,47,"Murder",11
2024,47,"Petit Larceny",2317
2024,47,"Rape",37
2024,47,"Robbery",265
2024,48,"Burglary",229
2024,48,"Fel. Assault",470
2024,48,"G.L.A.",235
2024,48,"Gr. Larceny",765
2024,48,"Misd. Assault",906
2024,48,"Murder",1
2024,48,"Petit Larceny",1987
2024,48,"Rape",24
2024,48,"Robbery",269
2024,49,"Burglary",195
2024,49,"Fel. Assault",479
2024,49,"G.L.A.",197
2024,49,"Gr. Larceny",886
2024,49,"Misd. Assault",839
2024,49,"Murder",5
2024,49,"Petit Larceny",2226
2024,49,"Rape",37
2024,49,"Robbery",278
2024,50,"Burglary",247
2024,50,"Fel. Assault",486
2024,50,"G.L.A.",210
2024,50,"Gr. Larceny",803
2024,50,"Misd. Assault",792
2024,50,"Murder",4
2024,50,"Petit Larceny",2200
2024,50,"Rape",40
2024,50,"Robbery",241
2024,52,"Burglary",207
2024,52,"Fel. Assault",470
2024,52,"G.L.A.",210
2024,52,"Gr. Larceny",635
2024,52,"Misd. Assault",778
2024,52,"Murder",3
2024,52,"Petit Larceny",1746
2024,52,"Rape",22
2024,52,"Robbery",244
2024,53,"Burglary",214
2024,53,"Fel. Assault",558
2024,53,"G.L.A.",240
2024,53,"Gr. Larceny",757
2024,53,"Misd. Assault",868
2024,53,"Murder",9
2024,53,"Petit Larceny",1863
2024,53,"Rape",35
2024,53,"Robbery",262
2025,1,"Burglary",221
2025,1,"Fel. Assault",394
2025,1,"G.L.A.",213
2025,1,"Gr. Larceny",762
2025,1,"Misd. Assault",751
2025,1,"Murder",5
2025,1,"Petit Larceny",1975
2025,1,"Rape",36
2025,1,"Robbery",218
2025,3,"Burglary",254
2025,3,"Fel. Assault",379
2025,3,"G.L.A.",191
2025,3,"Gr. Larceny",717
2025,3,"Misd. Assault",723
2025,3,"Murder",3
2025,3,"Petit Larceny",2008
2025,3,"Rape",31
2025,3,"Robbery",241
2025,4,"Burglary",246
2025,4,"Fel. Assault",442
2025,4,"G.L.A.",212
2025,4,"Gr. Larceny",753
2025,4,"Misd. Assault",712
2025,4,"Murder",4
2025,4,"Petit Larceny",2050
2025,4,"Rape",40
2025,4,"Robbery",237
2025,5,"Burglary",179
2025,5,"Fel. Assault",462
2025,5,"G.L.A.",213
2025,5,"Gr. Larceny",783
2025,5,"Misd. Assault",730
2025,5,"Murder",2
2025,5,"Petit Larceny",1940
2025,5,"Rape",37
2025,5,"Robbery",216
2025,6,"Burglary",221
2025,6,"Fel. Assault",473
2025,6,"G.L.A.",205
2025,6,"Gr. Larceny",681
2025,6,"Misd. Assault",831
2025,6,"Murder",8
2025,6,"Petit Larceny",1951
2025,6,"Rape",29
2025,6,"Robbery",257
2025,7,"Burglary",232
2025,7,"Fel. Assault",430
2025,7,"G.L.A.",204
2025,7,"Gr. Larceny",766
2025,7,"Misd. Assault",689
